Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;screenshot_name
iPhone 14 Pro Max 128GB;Đen;No;29990000;25590000;2026-04-18;Khuyến mãi đi kèm  1 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết2 Giảm thêm 10% cho Loa, Tai nghe, PC, Điện máy (từ 10 triệu), Tablet khi mua Điện thoại/Laptop                          Xem chi tiết;Ưu đãi thanh toán  Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC                Đang diễn ra              Chi tiết   Mở thẻ VIB nhận E-Voucher đến 600K                Đang diễn ra              Chi tiết   Giảm 5% tối đa 500K khi thanh toán qua MOMO                Đang diễn ra              Chi tiết   Giảm đến 500K khi mở thẻ TPBANK EVO                Đang diễn ra              Chi tiết;https://cellphones.com.vn/iphone-14-pro-max.html;
iPhone 12 Pro Max 128GB;Vàng;No;28990000;23490000;2026-04-18;;;https://cellphones.com.vn/iphone-12-pro-max.html;
Tai nghe Bluetooth Apple AirPods Pro 2 2023 USB-C;Trắng;No;6190000;4990000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-pro-2-usb-c.html;
Tai nghe Bluetooth Apple AirPods Pro 3 2025 Type-C (MFHP4ZP/A);Trắng;No;6590000;6590000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-pro-3.html;
iPhone 14 256GB;Vàng;No;18990000;16290000;2026-04-18;;;https://cellphones.com.vn/iphone-14-256gb.html;
Tai nghe Bluetooth Apple AirPods 4 chống ồn chủ động;Trắng;Yes;4990000;4590000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-4-chong-on-chu-dong.html;
iPhone 14 Pro Max 128GB;Bạc;No;29990000;25590000;2026-04-18;;Ưu đãi thanh toán  Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC                Đang diễn ra              Chi tiết   Mở thẻ VIB nhận E-Voucher đến 600K                Đang diễn ra              Chi tiết   Giảm 5% tối đa 500K khi thanh toán qua MOMO                Đang diễn ra              Chi tiết   Giảm đến 500K khi mở thẻ TPBANK EVO                Đang diễn ra              Chi tiết;https://cellphones.com.vn/iphone-14-pro-max.html;
iPhone 13 128GB;Trắng;Yes;13990000;11990000;2026-04-18;;;https://cellphones.com.vn/iphone-13.html;
Tai nghe Bluetooth Apple AirPods 4;Trắng;Yes;3790000;3490000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-4.html;
iPhone 15 256GB;Đen;Yes;22990000;20790000;2026-04-18;Khuyến mãi đi kèm  1 Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời iPhone                          Xem chi tiết2 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết3 Giảm thêm 10% cho Pin dự phòng - Camera - Gia dụng - Sức khỏe Làm đẹp - Đồng hồ trẻ em khi mua Điện thoại/Laptop                          Xem chi tiết;Ưu đãi thanh toán  Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC                Đang diễn ra              Chi tiết   Mở thẻ VIB nhận E-Voucher đến 600K                Đang diễn ra              Chi tiết   Giảm 5% tối đa 500K khi thanh toán qua MOMO                Đang diễn ra              Chi tiết   Giảm đến 500K khi mở thẻ TPBANK EVO                Đang diễn ra              Chi tiết;https://cellphones.com.vn/iphone-15-256gb.html;
iPhone 12 Pro Max 128GB;Xanh dương;No;28990000;23490000;2026-04-18;;;https://cellphones.com.vn/iphone-12-pro-max.html?product_id=27422;
iPhone 14 128GB;Đen;No;14990000;13990000;2026-04-18;;;https://cellphones.com.vn/iphone-14.html;
iPhone 13 128GB;Đen;Yes;13990000;11990000;2026-04-18;Khuyến mãi đi kèm  1 Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời iPhone                          Xem chi tiết2 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết3 Giảm thêm 10% cho Loa, Tai nghe, PC, Điện máy (từ 10 triệu), Tablet khi mua Điện thoại/Laptop                          Xem chi tiết;;https://cellphones.com.vn/iphone-13.html;
iPhone 14 256GB;Đỏ;No;18990000;16290000;2026-04-18;Khuyến mãi đi kèm  1 Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời iPhone                          Xem chi tiết2 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết3 Giảm thêm 10% cho Loa, Tai nghe, PC, Điện máy (từ 10 triệu), Tablet khi mua Điện thoại/Laptop                          Xem chi tiết;;https://cellphones.com.vn/iphone-14-256gb.html?product_id=52382;
iPhone 15 256GB;Xanh dương;Yes;22990000;20790000;2026-04-18;Khuyến mãi đi kèm  1 Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời iPhone                          Xem chi tiết2 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết3 Giảm thêm 10% cho Loa, Tai nghe, PC, Điện máy (từ 10 triệu), Tablet khi mua Điện thoại/Laptop                          Xem chi tiết;;https://cellphones.com.vn/iphone-15-256gb.html;
iPhone 14 128GB;Trắng;Yes;14990000;13990000;2026-04-18;Khuyến mãi đi kèm  1 Đặc quyền trợ giá lên đến 3 triệu khi thu cũ lên đời iPhone                          Xem chi tiết2 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết3 Giảm thêm 10% cho Pin dự phòng - Camera - Gia dụng - Sức khỏe Làm đẹp - Đồng hồ trẻ em khi mua Điện thoại/Laptop                          Xem chi tiết;;https://cellphones.com.vn/iphone-14.html?product_id=52380;
Tai nghe Bluetooth Apple AirPods Pro 3 2025 Type-C (MFHP4ZP/A);Trắng;Yes;6790000;6590000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-pro-3.html?product_id=112591;
iPhone 14 Pro Max 128GB;Vàng;No;29990000;25590000;2026-04-18;Khuyến mãi đi kèm  1 Tặng Sim/Esim 5G VNSKY, có ngay 3GB data/ngày+500 phút gọi Mobifone & VNSKY, miễn phí 30 ngày đầu - chỉ áp dụng tại cửa hàng                          Xem chi tiết2 Giảm thêm 10% cho Loa, Tai nghe, PC, Điện máy (từ 10 triệu), Tablet khi mua Điện thoại/Laptop                          Xem chi tiết;Ưu đãi thanh toán  Hoàn tiền đến 2 triệu khi mở thẻ tín dụng HSBC                Đang diễn ra              Chi tiết   Mở thẻ VIB nhận E-Voucher đến 600K                Đang diễn ra              Chi tiết   Giảm 5% tối đa 500K khi thanh toán qua MOMO                Đang diễn ra              Chi tiết   Giảm đến 500K khi mở thẻ TPBANK EVO                Đang diễn ra              Chi tiết;https://cellphones.com.vn/iphone-14-pro-max.html;
Tai nghe Bluetooth Apple AirPods 4;Trắng;Yes;3790000;3490000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-4.html?product_id=90173;
iPhone 12 Pro Max 128GB;Xám;No;28990000;23490000;2026-04-18;;;https://cellphones.com.vn/iphone-12-pro-max.html?product_id=27423;
Tai nghe Bluetooth Apple AirPods 4 chống ồn chủ động;Trắng;Yes;4990000;4590000;2026-04-18;;;https://cellphones.com.vn/apple-airpods-4-chong-on-chu-dong.html?product_id=90168;
