Product_Name;Color;Ton_Kho;Store_Count;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPhone 14 128GB Chính Hãng VN/A, Giá Giảm 2 Triệu | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-14-128gb.html;
iPhone 13 128GB chính hãng | Giảm hơn 4 triệu, Trả góp 0% | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-13-128gb.html;
MacBook Air M4 13-inch 16GB/256GB Chính Hãng | giá rẻ | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/macbook-air-m4-13-inch-16gb-256gb.html;
iPhone 14 256GB (VN/A) | Ưu đãi đến 10 triệu, Trả Góp 0% | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-14-256gb.html;
MacBook Air M2 2024 13-inch 16GB/256GB | Ưu đãi độc quyền - Trả Góp | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/macbook-air-m2-2024-13-inch-16gb-256gb.html;
Mac mini M4 10‑Core CPU | 10‑Core GPU 16GB/512GB Chính Hãng | giá rẻ | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/mac-mini-m4-10core-cpu-10core-gpu-16gb-512gb.html;
MacBook Pro 14 inch M5 10‑core CPU | 10‑core GPU 16GB/512GB Chính Hãng | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/macbook-pro-2025-14-inch-m5-10core-cpu-10core-gpu-16gb-512gb.html;
MacBook Air M4 13-inch 16GB/512GB Chính Hãng | giá rẻ | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/macbook-air-m4-13-inch-16gb-512gb.html;
MacBook Air M4 13-inch 24GB/512GB Chính Hãng | giá rẻ | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/macbook-air-m4-13-inch-24gb-512gb.html;
MacBook Pro M3 Pro 16 inch 2023 (18GB/512GB) | Trả Góp 0% | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/apple-macbook-imac/macbook-pro-m3-pro-16-inch-2023-512gb.html;
iPhone 15 thường 128GB Chính Hãng Giá Tốt | Góp 0%, Đủ Màu | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-15-128gb.html;
iPhone 15 256GB chính hãng (VN/A) | Giá rẻ sốc, Trả góp 0% | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-15-256gb.html;
iPhone 16 Plus 256GB Chính Hãng VN/A, Giá Giảm 3 Triệu | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-16-plus-256gb.html;
iPhone 16 Plus 128GB VN/A Giá Giảm Đến 3 Triệu | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-16-plus-128gb.html;
iPhone 17 thường 256GB Chính hãng, Trả góp 0%, Đủ màu | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-17-256gb.html;
iPhone 17 Pro 1TB Chính Hãng Giá Tốt | Trả Góp 0%, Sẵn Hàng | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-17-pro-1tb.html;
iPhone 16 Pro Max: Bảng giá Trade-in T4/2026 | Di Động Việt | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-16-pro-max-256gb.html;
iPhone 16e Chính Hãng VN/A: Giá Bán, Trả Góp 0% | Di Động Việt | Di Động Việt;Default;Yes;0;0;0;2026-07-17;;;;https://didongviet.vn/dien-thoai/iphone-16e.html;
