Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPhone 16 Plus 128GB;Đen;Yes;25990000;24990000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-16-plus;Skipped
iPhone 16e 128GB SIM Viettel;Trắng;Yes;16690000;13690000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-16e-sim-viettel;Skipped
iPhone 16 128GB;Trắng;Yes;22490000;20790000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-16;Skipped
iPhone 15 128GB;Hồng;Yes;19590000;18490000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-15;Skipped
iPhone 14 128GB;Trắng;No;13990000;13990000;2026-08-17;;;;https://fptshop.com.vn/dien-thoai/iphone-14;Skipped
iPhone 13 128GB;Đen;No;11990000;11990000;2026-08-17;;;;https://fptshop.com.vn/dien-thoai/iphone-13;Skipped
iPhone 16 Plus 128GB;Hồng;Yes;25990000;24990000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-16-plus;Skipped
iPhone 16 128GB;Đen;Yes;22490000;20790000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-16;Skipped
iPhone 15 128GB;Xanh dương;Yes;19590000;18490000;2026-08-17;;;"Thông tin vận chuyển
Giao hàng tận nơi
Nhận tại cửa hàng
Nhập địa chỉ để xem thông tin giao hàng
Xem tất cả cửa hàng có hàng";https://fptshop.com.vn/dien-thoai/iphone-15;Skipped
iPhone 14 128GB;Đen;No;13990000;13990000;2026-08-17;;;;https://fptshop.com.vn/dien-thoai/iphone-14;Skipped
iPhone 13 128GB;Đỏ;No;11990000;11990000;2026-08-17;;;;https://fptshop.com.vn/dien-thoai/iphone-13;Skipped
