Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;screenshot_name
iPhone 17 Pro Max 256GB;Cam vũ trụ;Yes;37990000;37390000;2025-12-18;"1
Thu cũ đổi mới hỗ trợ lên đến 4 triệu đồng
2
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
3
Mua iPhone 17 - iPhone Air Series kèm phụ kiện – giảm tới 20% giá phụ kiện (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)";"Giảm đến 2 triệu đồng khi thanh toán qua HSBC
Giảm tới 1 triệu đồng khi thanh toán trả góp qua Kredivo
Giảm 2 triệu đồng khi thanh toán qua thẻ tín dụng Shinhan Mastercard
Giảm đến 2 triệu đồng khi thanh toán qua Sacombank
Giảm 1 triệu đồng khi thanh toán qua thẻ tín dụng Eximbank
Giảm 1 triệu đồng khi trả góp qua thẻ tín dụng Techcombank
Giảm đến 1 triệu đồng khi thanh toán trả góp qua thẻ tín dụng BIDV
Trả góp thẻ tín dụng 0% lãi - 0 phí - Kỳ hạn tới 12 tháng - Giảm thêm tới 2,5 triệu
Giảm đến 2 triệu đồng khi thanh toán thẻ tín dụng VIB
Mở thẻ TPBank EVO - hỗ trợ lên tới 5 triệu đồng, trả góp lên tới 12 tháng
Mở thẻ VPBank - giảm 500k, trả góp 0%, 0 phí lên tới 6 tháng
Giảm 2,5 triệu đồng khi thanh toán qua thẻ tín dụng MB Mastercard
Thanh toán/Trả góp 0% qua thẻ tín dụng MBBank giảm thêm tới 2.5 triệu đồng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA ";https://hoanghamobile.com/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_Cam_vũ_trụ_2025-12-18_08-50-12.png
iPhone 17 Pro Max 256GB;Xanh đậm;Yes;37990000;37390000;2025-12-18;"1
Thu cũ đổi mới hỗ trợ lên đến 4 triệu đồng
2
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
3
Mua iPhone 17 - iPhone Air Series kèm phụ kiện – giảm tới 20% giá phụ kiện (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)";"Giảm đến 2 triệu đồng khi thanh toán qua HSBC
Giảm tới 1 triệu đồng khi thanh toán trả góp qua Kredivo
Giảm 2 triệu đồng khi thanh toán qua thẻ tín dụng Shinhan Mastercard
Giảm đến 2 triệu đồng khi thanh toán qua Sacombank
Giảm 1 triệu đồng khi thanh toán qua thẻ tín dụng Eximbank
Giảm 1 triệu đồng khi trả góp qua thẻ tín dụng Techcombank
Giảm đến 1 triệu đồng khi thanh toán trả góp qua thẻ tín dụng BIDV
Trả góp thẻ tín dụng 0% lãi - 0 phí - Kỳ hạn tới 12 tháng - Giảm thêm tới 2,5 triệu
Giảm đến 2 triệu đồng khi thanh toán thẻ tín dụng VIB
Mở thẻ TPBank EVO - hỗ trợ lên tới 5 triệu đồng, trả góp lên tới 12 tháng
Mở thẻ VPBank - giảm 500k, trả góp 0%, 0 phí lên tới 6 tháng
Giảm 2,5 triệu đồng khi thanh toán qua thẻ tín dụng MB Mastercard
Thanh toán/Trả góp 0% qua thẻ tín dụng MBBank giảm thêm tới 2.5 triệu đồng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA ";https://hoanghamobile.com/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_Xanh_đậm_2025-12-18_08-50-15.png
iPhone 17 Pro Max 256GB;Bạc;Yes;37990000;37690000;2025-12-18;"1
Thu cũ đổi mới hỗ trợ lên đến 4 triệu đồng
2
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
3
Mua iPhone 17 - iPhone Air Series kèm phụ kiện – giảm tới 20% giá phụ kiện (Khám phá ngay)
4
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)";"Giảm đến 2 triệu đồng khi thanh toán qua HSBC
Giảm tới 1 triệu đồng khi thanh toán trả góp qua Kredivo
Giảm 2 triệu đồng khi thanh toán qua thẻ tín dụng Shinhan Mastercard
Giảm đến 2 triệu đồng khi thanh toán qua Sacombank
Giảm 1 triệu đồng khi thanh toán qua thẻ tín dụng Eximbank
Giảm 1 triệu đồng khi trả góp qua thẻ tín dụng Techcombank
Giảm đến 1 triệu đồng khi thanh toán trả góp qua thẻ tín dụng BIDV
Trả góp thẻ tín dụng 0% lãi - 0 phí - Kỳ hạn tới 12 tháng - Giảm thêm tới 2,5 triệu
Giảm đến 2 triệu đồng khi thanh toán thẻ tín dụng VIB
Mở thẻ TPBank EVO - hỗ trợ lên tới 5 triệu đồng, trả góp lên tới 12 tháng
Mở thẻ VPBank - giảm 500k, trả góp 0%, 0 phí lên tới 6 tháng
Giảm 2,5 triệu đồng khi thanh toán qua thẻ tín dụng MB Mastercard
Thanh toán/Trả góp 0% qua thẻ tín dụng MBBank giảm thêm tới 2.5 triệu đồng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA ";https://hoanghamobile.com/dien-thoai/iphone-17-pro-max;iPhone_17_Pro_Max_256GB_Bạc_2025-12-18_08-50-18.png
iPhone 14 Plus (128GB);Xanh;Yes;22990000;17390000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a;iPhone_14_Plus__128GB__Xanh_2025-12-18_09-05-37.png
iPhone 15 (128GB);Vàng;Yes;19990000;16690000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a;iPhone_15__128GB__Vàng_2025-12-18_09-05-37.png
iPhone 13 (128GB);Xanh Dương;Yes;17290000;11990000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a;iPhone_13__128GB__Xanh_Dương_2025-12-18_09-05-37.png
iPhone 14 (128GB);Xanh;Yes;19990000;13490000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-128gb-chinh-hang-vn-a;iPhone_14__128GB__Xanh_2025-12-18_09-05-38.png
iPhone 14 Plus (128GB);Trắng;Yes;22990000;17390000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-14-plus-128gb-chinh-hang-vn-a;iPhone_14_Plus__128GB__Trắng_2025-12-18_09-05-41.png
iPhone 15 (128GB);Xanh Dương;Yes;19990000;17090000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-15-128gb-chinh-hang-vn-a;iPhone_15__128GB__Xanh_Dương_2025-12-18_09-05-41.png
iPhone 13 (128GB);Hồng;Yes;17290000;11990000;2025-12-18;"1
Giảm 10% phụ kiện khi mua kèm Phone/Tab/Laptop (Khám phá ngay)
2
Giảm giá thêm 15% tối đa 1.000.000đ cho tất cả các sản phẩm Loa, tai nghe Sony được mua kèm với các sản phẩm : Laptop/ Điện thoại/ Đồng hồ thông minh
3
Tặng Voucher giảm ngay 10%, tối đa 150.000đ cho khách hàng mua sản phẩm vào ngày sinh nhật (Khám phá ngay)
4
Giảm ngay 50.000đ khi mua gói cước di động Mobifone, Vnsky lên tới 6GB data/ngày - Trải nghiệm 5G chỉ 99k/tháng (Khám phá ngay)";"Ưu đãi Trả góp Thẻ Tín Dụng/Công Ty Tài Chính 0% lãi - 0 phí - Duyệt 10p - Kỳ hạn tới 12 tháng
Thu cũ đổi mới lên đời điện thoại Android & Máy tính bảng, tiết kiệm tới 20 triệu đồng
Giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm Laptop, MacBook, Máy tính bảng và Điện thoại.
Mở thẻ TPBank EVO - Giảm đến 500.000đ
Mở thẻ VPbank - Giảm đến 300.000đ
Giảm 15% tối đa 500.000đ khi thanh toán qua thẻ tín dụng của NCB
Giảm ngay tới 200.000đ khi quét VNPAY QR - Dùng nguồn tín dụng
Hoàn 5% tối đa 1.000.000đ khi thanh toán qua thẻ VISA 
Giảm đến 200.000đ khi thanh toán trả góp qua thẻ tín dụng BIDV
Giảm tới 500.000đ khi thanh toán qua Kredivo, Homepaylater, Muadee
Mở thẻ tín dụng VIB nhận voucher giảm giá 600.000đ.
Giảm thêm 100.000đ cho khách hàng mới khi thanh toán qua MOMO";https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a;iPhone_13__128GB__Hồng_2025-12-18_09-05-41.png
