retailer,original_name,original_specs,product_key,product_name,category,variant_storage,variant_color,price,stock,url
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Mòng Két 256gb,iPhone,256gb,Xanh Mòng Két,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Hồng 128gb,iPhone,128gb,Hồng,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Hồng 512gb,iPhone,512gb,Hồng,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Tự Nhiên 1tb,iPhone,1tb,Titan Tự Nhiên,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Vàng 256gb,iPhone,256gb,Vàng,19990000.0,No,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus 512gb,iPhone,512gb,Đen,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Xanh Mòng Két 128gb,iPhone,128gb,Xanh Mòng Két,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Trắng 256gb,iPhone,256gb,Trắng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Xanh Dương 512gb,iPhone,512gb,Xanh Dương,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Trắng 1tb,iPhone,1tb,Titan Trắng,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Xanh Lá 512gb,iPhone,512gb,Xanh Lá,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Hồng 256gb,iPhone,256gb,Hồng,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Titan Trắng 128gb,iPhone,128gb,Titan Trắng,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Hồng 256gb,iPhone,256gb,Hồng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Vàng 512gb,iPhone,512gb,Vàng,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Xanh Dương 256gb,iPhone,256gb,Xanh Dương,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus 256gb,iPhone,256gb,Đen,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Tự Nhiên 1tb,iPhone,1tb,Titan Tự Nhiên,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Xanh Lưu Ly 128gb,iPhone,128gb,Xanh Lưu Ly,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Hồng 512gb,iPhone,512gb,Hồng,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 256gb,iPhone,256gb,Đen,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus 512gb,iPhone,512gb,Đen,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Lưu Ly 256gb,iPhone,256gb,Xanh Lưu Ly,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Trắng 1tb,iPhone,1tb,Titan Trắng,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Đen 128gb,iPhone,128gb,Đen,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Xanh Dương 512gb,iPhone,512gb,Xanh Dương,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Xanh Lá 256gb,iPhone,256gb,Xanh Lá,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Mòng Két 256gb,iPhone,256gb,Xanh Mòng Két,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Xanh Lá 512gb,iPhone,512gb,Xanh Lá,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Vàng 256gb,iPhone,256gb,Vàng,19990000.0,No,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Hồng 128gb,iPhone,128gb,Hồng,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Tự Nhiên 1tb,iPhone,1tb,Titan Tự Nhiên,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Vàng 512gb,iPhone,512gb,Vàng,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Xanh Mòng Két 128gb,iPhone,128gb,Xanh Mòng Két,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Trắng 256gb,iPhone,256gb,Trắng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Hồng 256gb,iPhone,256gb,Hồng,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Hồng 512gb,iPhone,512gb,Hồng,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Trắng 1tb,iPhone,1tb,Titan Trắng,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 128GB,,iphone_16,iPhone 16 Titan Trắng 128gb,iPhone,128gb,Titan Trắng,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Hồng 256gb,iPhone,256gb,Hồng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Xanh Dương 256gb,iPhone,256gb,Xanh Dương,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus 512gb,iPhone,512gb,Đen,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Xanh Dương 512gb,iPhone,512gb,Xanh Dương,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus 256gb,iPhone,256gb,Đen,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 256gb,iPhone,256gb,Đen,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Xanh Lá 512gb,iPhone,512gb,Xanh Lá,27990000.0,No,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 16 Pro Max 256GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 256gb,iPhone,256gb,Titan Sa Mạc,32990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Tự Nhiên 1tb,iPhone,1tb,Titan Tự Nhiên,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 Pro Max 256GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Tự Nhiên 256gb,iPhone,256gb,Titan Tự Nhiên,32990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Lưu Ly 256gb,iPhone,256gb,Xanh Lưu Ly,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Xanh Lá 256gb,iPhone,256gb,Xanh Lá,19990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Sa Mạc 1tb,iPhone,1tb,Titan Sa Mạc,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 15 Plus 512GB,,iphone_15_plus,iPhone 15 Plus Vàng 512gb,iPhone,512gb,Vàng,27990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-15-plus
Mobile World,iPhone 15 256GB,,iphone_15,iPhone 15 Vàng 256gb,iPhone,256gb,Vàng,19990000.0,No,https://www.thegioididong.com/dtdd/iphone-15
Mobile World,iPhone 16 Pro 1TB,,iphone_16_pro,iPhone 16 Pro Titan Trắng 1tb,iPhone,1tb,Titan Trắng,39990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro
Mobile World,iPhone 16 Pro Max 256GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Trắng 256gb,iPhone,256gb,Titan Trắng,32990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Mòng Két 256gb,iPhone,256gb,Xanh Mòng Két,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16e 128GB,,iphone_16e,iPhone 16e Đen 128gb,iPhone,128gb,Đen,15990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 16 Pro Max 256GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 256gb,iPhone,256gb,Titan Sa Mạc,32990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 256GB,,iphone_17,iPhone 17 Tím Oải Hương 256gb,iPhone,256gb,Tím Oải Hương,24990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Trắng 256gb,iPhone,256gb,Trắng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 Pro 256GB,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 256gb,iPhone,256gb,Cam Vũ Trụ,34990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16e 128GB,,iphone_16e,iPhone 16e Trắng 128gb,iPhone,128gb,Trắng,15990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 256GB,,iphone_17,iPhone 17 Xanh Lam Khói 256gb,iPhone,256gb,Xanh Lam Khói,24990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Hồng 256gb,iPhone,256gb,Hồng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 Pro 256GB,,iphone_17_pro,iPhone 17 Pro Bạc 256gb,iPhone,256gb,Bạc,34990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Tự Nhiên 512gb,iPhone,512gb,Titan Tự Nhiên,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16e 512GB,,iphone_16e,iPhone 16e Trắng 512gb,iPhone,512gb,Trắng,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 17 256GB,,iphone_17,iPhone 17 Đen 256gb,iPhone,256gb,Đen,24990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Trắng 512gb,iPhone,512gb,Titan Trắng,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus 256gb,iPhone,256gb,Đen,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 Pro 256GB,,iphone_17_pro,iPhone 17 Pro Xanh Đậm 256gb,iPhone,256gb,Xanh Đậm,34990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16e 512GB,,iphone_16e,iPhone 16e Đen 512gb,iPhone,512gb,Đen,23990000.0,No,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 256GB,,iphone_17,iPhone 17 Xanh Lá Xô Thơm 256gb,iPhone,256gb,Xanh Lá Xô Thơm,24990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Lưu Ly 256gb,iPhone,256gb,Xanh Lưu Ly,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 Pro 512GB,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 512gb,iPhone,512gb,Cam Vũ Trụ,41490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16e 512GB,,iphone_16e,iPhone 16e Trắng 512gb,iPhone,512gb,Trắng,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro 512GB,,iphone_17_pro,iPhone 17 Pro Bạc 512gb,iPhone,512gb,Bạc,41490000.0,No,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16e 512GB,,iphone_16e,iPhone 16e Đen 512gb,iPhone,512gb,Đen,23990000.0,No,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 17 256GB,,iphone_17,iPhone 17 Trắng 256gb,iPhone,256gb,Trắng,24990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Mòng Két 256gb,iPhone,256gb,Xanh Mòng Két,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Tự Nhiên 512gb,iPhone,512gb,Titan Tự Nhiên,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Trắng 512gb,iPhone,512gb,Titan Trắng,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro 512GB,,iphone_17_pro,iPhone 17 Pro Xanh Đậm 512gb,iPhone,512gb,Xanh Đậm,41490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Tím Oải Hương 512gb,iPhone,512gb,Tím Oải Hương,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16e 512GB,,iphone_16e,iPhone 16e Trắng 512gb,iPhone,512gb,Trắng,23990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Trắng 256gb,iPhone,256gb,Trắng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16e 512GB,,iphone_16e,iPhone 16e Đen 512gb,iPhone,512gb,Đen,23990000.0,No,https://www.thegioididong.com/dtdd/iphone-16e
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Bạc 1tb,iPhone,1tb,Bạc,47990000.0,No,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Xanh Lam Khói 512gb,iPhone,512gb,Xanh Lam Khói,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Hồng 256gb,iPhone,256gb,Hồng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 1tb,iPhone,1tb,Cam Vũ Trụ,47990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Tự Nhiên 512gb,iPhone,512gb,Titan Tự Nhiên,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro Max 256GB,,iphone_17_pro_max,iPhone 17 Pro Max Cam Vũ Trụ 256gb,iPhone,256gb,Cam Vũ Trụ,37990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro-max
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Xanh Lá Xô Thơm 512gb,iPhone,512gb,Xanh Lá Xô Thơm,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus 256gb,iPhone,256gb,Đen,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Trắng 512gb,iPhone,512gb,Titan Trắng,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Xanh Đậm 1tb,iPhone,1tb,Xanh Đậm,47990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 17 Pro Max 256GB,,iphone_17_pro_max,iPhone 17 Pro Max 256gb,iPhone,256gb,Xanh đậm,37990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro-max
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Lưu Ly 256gb,iPhone,256gb,Xanh Lưu Ly,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Đen 512gb,iPhone,512gb,Đen,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Bạc 1tb,iPhone,1tb,Bạc,47990000.0,No,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 17 Pro Max 256GB,,iphone_17_pro_max,iPhone 17 Pro Max Bạc 256gb,iPhone,256gb,Bạc,37990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro-max
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Xanh Mòng Két 256gb,iPhone,256gb,Xanh Mòng Két,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Trắng 512gb,iPhone,512gb,Trắng,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 1tb,iPhone,1tb,Cam Vũ Trụ,47990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Tự Nhiên 512gb,iPhone,512gb,Titan Tự Nhiên,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro Max 512GB,,iphone_17_pro_max,iPhone 17 Pro Max Cam Vũ Trụ 512gb,iPhone,512gb,Cam Vũ Trụ,44490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro-max
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Tím Oải Hương 512gb,iPhone,512gb,Tím Oải Hương,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Trắng 256gb,iPhone,256gb,Trắng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Xanh Đậm 1tb,iPhone,1tb,Xanh Đậm,47990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Trắng 512gb,iPhone,512gb,Titan Trắng,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,No,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro Max 512GB,,iphone_17_pro_max,iPhone 17 Pro Max Bạc 512gb,iPhone,512gb,Bạc,44490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro-max
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Xanh Lam Khói 512gb,iPhone,512gb,Xanh Lam Khói,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Bạc 1tb,iPhone,1tb,Bạc,47990000.0,No,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus Hồng 256gb,iPhone,256gb,Hồng,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
Mobile World,iPhone 17 512GB,,iphone_17,iPhone 17 Xanh Lá Xô Thơm 512gb,iPhone,512gb,Xanh Lá Xô Thơm,31490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17
Mobile World,iPhone 17 Pro 1TB,,iphone_17_pro,iPhone 17 Pro Cam Vũ Trụ 1tb,iPhone,1tb,Cam Vũ Trụ,47990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro
Mobile World,iPhone 16 Pro Max 512GB,,iphone_16_pro_max,iPhone 16 Pro Max Titan Sa Mạc 512gb,iPhone,512gb,Titan Sa Mạc,38990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-pro-max
Mobile World,iPhone 17 Pro Max 512GB,,iphone_17_pro_max,iPhone 17 Pro Max 512gb,iPhone,512gb,Xanh đậm,44490000.0,Yes,https://www.thegioididong.com/dtdd/iphone-17-pro-max
Mobile World,iPhone 16 Plus 256GB,,iphone_16_plus,iPhone 16 Plus 256gb,iPhone,256gb,Đen,26990000.0,Yes,https://www.thegioididong.com/dtdd/iphone-16-plus
